CWRC ID,URI,Primary Title,Alternative Title,Other Title,No Type Title,Orlando Record Identifier,Counts,Count_primary,Count_alternative,Count_other,Count_none,Count_all
4d316a2d-bf10-4a8a-843d-613a377494c2,https://commons.cwrc.ca/orlando:4d316a2d-bf10-4a8a-843d-613a377494c2,A Life in Writing,,,,62507,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d331492-d067-4ebe-85c5-984c51b75176,https://commons.cwrc.ca/orlando:4d331492-d067-4ebe-85c5-984c51b75176,Mother of Oscar,Mother of Oscar: The Life of Jane Francesca Wilde,,,109477,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d3bd0a6-aebe-4f7f-913f-15a8ca47c19c,https://commons.cwrc.ca/orlando:4d3bd0a6-aebe-4f7f-913f-15a8ca47c19c,"Letters of Wit, Politicks and Morality",,,,4828,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d3f7588-2874-4b36-a150-3531fcfd9898,https://commons.cwrc.ca/orlando:4d3f7588-2874-4b36-a150-3531fcfd9898,The Cat Jumps and Other Stories,,,,7429,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d414f51-a0dd-4262-920e-c8deb01dcc77,https://commons.cwrc.ca/orlando:4d414f51-a0dd-4262-920e-c8deb01dcc77,Harry Potter and the Philosopher's Stone,Harry Potter and the Sorcerer's Stone,,,62389,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d469a6d-e9ff-4111-ba87-bb5de8bbcb94,https://commons.cwrc.ca/orlando:4d469a6d-e9ff-4111-ba87-bb5de8bbcb94,Before They Met,,,,66548,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d4b6763-0849-4888-926c-0da398299827,https://commons.cwrc.ca/orlando:4d4b6763-0849-4888-926c-0da398299827,The Sitwells and the Arts of the 1920s and 1930s,,,,67606,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d4daad4-2c51-4b25-9efc-58c7ab1d6c6f,https://commons.cwrc.ca/orlando:4d4daad4-2c51-4b25-9efc-58c7ab1d6c6f,The Glass Blowers,,,,104047,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d51c743-771c-407a-9f58-3e77d5e93b67,https://commons.cwrc.ca/orlando:4d51c743-771c-407a-9f58-3e77d5e93b67,About. History,,,,73086,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d564947-3034-4015-a9cd-54bc57bc729b,https://commons.cwrc.ca/orlando:4d564947-3034-4015-a9cd-54bc57bc729b,Xingu and Other Stories,,,,81405,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d5a9680-cef2-4c2a-9dc5-eb171069fda8,https://commons.cwrc.ca/orlando:4d5a9680-cef2-4c2a-9dc5-eb171069fda8,The History of the Grubthorpe Family,"The History of the Grubthorpe Family; or, The Old Batchelor and his Sister Penelope",,,4985,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d5ab95a-8765-4e73-a690-930b9550e410,https://commons.cwrc.ca/orlando:4d5ab95a-8765-4e73-a690-930b9550e410,Cousins of Jane Austen: Some New References,,,,52730,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d5b532b-c845-4c45-82d2-d8b40c1c07e6,https://commons.cwrc.ca/orlando:4d5b532b-c845-4c45-82d2-d8b40c1c07e6,Tribute to the Angels,,,,40368,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d5e8acc-21bd-420a-aac7-4e359395dc57,https://commons.cwrc.ca/orlando:4d5e8acc-21bd-420a-aac7-4e359395dc57,The Covenanters,,,,18770,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d5fb00e-fac9-4f98-ba35-fa60194ee150,https://commons.cwrc.ca/orlando:4d5fb00e-fac9-4f98-ba35-fa60194ee150,The Historyes and Chronicles of the World,Compendium historiarum,,,23128,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d608e14-1d28-4e69-9759-543591a80c50,https://commons.cwrc.ca/orlando:4d608e14-1d28-4e69-9759-543591a80c50,Early Stages: Women Dramatists 1958-68,,,,35148,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d618813-f161-48e5-a2af-25f1c195eb5d,https://commons.cwrc.ca/orlando:4d618813-f161-48e5-a2af-25f1c195eb5d,Forks and Hope,Forks and Hope. An African Notebook,,,31369,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d61e10e-92dd-4cf3-a0cd-ae0932d2c3f5,https://commons.cwrc.ca/orlando:4d61e10e-92dd-4cf3-a0cd-ae0932d2c3f5,...And did he stop and speak to you?,,,,22645,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d692b31-2f9b-47fd-8697-67d2c894b738,https://commons.cwrc.ca/orlando:4d692b31-2f9b-47fd-8697-67d2c894b738,Who Are You?,,,,106950,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d6f766f-8666-4231-a617-46eff4685d44,https://commons.cwrc.ca/orlando:4d6f766f-8666-4231-a617-46eff4685d44,Memoirs,"Anne Ridler, Memoirs, 2004",,,34339,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d73f63d-5936-45c7-a217-6f63aefea89e,https://commons.cwrc.ca/orlando:4d73f63d-5936-45c7-a217-6f63aefea89e,The Polemics and Poems of Rachel Speght,,,,1895,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d76e635-7471-4a13-b552-86f4d9b2ca54,https://commons.cwrc.ca/orlando:4d76e635-7471-4a13-b552-86f4d9b2ca54,Almost a Tragedy,,,,8447,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d7bf99e-aa6b-41ef-a550-10c4db2b421c,https://commons.cwrc.ca/orlando:4d7bf99e-aa6b-41ef-a550-10c4db2b421c,Love for Love,Love for Love: A Comedy,,,39350,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d7ca519-0839-43de-850b-1843ed79950c,https://commons.cwrc.ca/orlando:4d7ca519-0839-43de-850b-1843ed79950c,The Marriage of William Ashe,,,,34215,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d7f6caa-afc2-4990-bb7a-8d0f08d83464,https://commons.cwrc.ca/orlando:4d7f6caa-afc2-4990-bb7a-8d0f08d83464,The horse in the snow,,,,38387,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d7f9cda-34ae-4d39-8bc2-45ece2e46369,https://commons.cwrc.ca/orlando:4d7f9cda-34ae-4d39-8bc2-45ece2e46369,To Serbia,,,,6265,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d83e43e-ed62-4692-8ee0-c30f15148f2e,https://commons.cwrc.ca/orlando:4d83e43e-ed62-4692-8ee0-c30f15148f2e,Private Worlds,,,,21810,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d840b9c-0247-44b6-88a7-c4db23b07c7d,https://commons.cwrc.ca/orlando:4d840b9c-0247-44b6-88a7-c4db23b07c7d,Moby-Dick,The Whale,,,100857,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d8a9535-d077-4919-a677-45cc80b73ece,https://commons.cwrc.ca/orlando:4d8a9535-d077-4919-a677-45cc80b73ece,Raider of the Lost Ark,,,,9829,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d8f705a-34c0-4c57-98ab-496d257cf586,https://commons.cwrc.ca/orlando:4d8f705a-34c0-4c57-98ab-496d257cf586,The Turbulent Duchess,The Turbulent Duchess (H.R.H. Madame la Duchesse de Berri),,,35337,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d906b07-596a-435d-8fc1-bc889ab7259f,https://commons.cwrc.ca/orlando:4d906b07-596a-435d-8fc1-bc889ab7259f,Poems,"Mary Matilda Betham, Poems, 1808",,,24591,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d908035-9aa5-4456-8ff9-f0d3e03aadd1,https://commons.cwrc.ca/orlando:4d908035-9aa5-4456-8ff9-f0d3e03aadd1,The Dreaming Shore,,,,39026,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d90b6bb-e407-4536-b068-c3d40c773892,https://commons.cwrc.ca/orlando:4d90b6bb-e407-4536-b068-c3d40c773892,A History of Medicine: From Prehistory to the Year 2020,,,,109554,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d96710d-b976-44e1-a7d5-c12d86243987,https://commons.cwrc.ca/orlando:4d96710d-b976-44e1-a7d5-c12d86243987,"Helping Women at Work: The Women's Industrial Council, 1889-1914",,,,110469,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d98c38f-a38d-4d94-b47c-d51f8636e613,https://commons.cwrc.ca/orlando:4d98c38f-a38d-4d94-b47c-d51f8636e613,A Soldier's Embrace,A Soldier's Embrace. Stories,,,27991,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d98c893-dc31-4c0a-8cbc-f36502aba35f,https://commons.cwrc.ca/orlando:4d98c893-dc31-4c0a-8cbc-f36502aba35f,Redwood,Redwood: A Tale,,,36354,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4d9925d5-2e37-4222-b6c0-7c04e21edf48,https://commons.cwrc.ca/orlando:4d9925d5-2e37-4222-b6c0-7c04e21edf48,Our Ajax — review,,,,78505,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d9dbe7b-5016-4885-bc13-d621f495d3f6,https://commons.cwrc.ca/orlando:4d9dbe7b-5016-4885-bc13-d621f495d3f6,Whodunnit to Agatha?,,,,38745,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4d9f3111-503d-48ee-8590-834f19aa4659,https://commons.cwrc.ca/orlando:4d9f3111-503d-48ee-8590-834f19aa4659,Sons of Fire,,,,31346,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da1a58e-5b9b-44e7-bb51-e5d2ea7e87aa,https://commons.cwrc.ca/orlando:4da1a58e-5b9b-44e7-bb51-e5d2ea7e87aa,Life of Walter Bagehot,,,,110071,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da1cbda-8b1f-48f6-a8da-365d391a4e08,https://commons.cwrc.ca/orlando:4da1cbda-8b1f-48f6-a8da-365d391a4e08,"Constructing an Identity in Prose, Plaster and Paint: Lady Anne Clifford as Writer and Patron of the Arts",,,,7965,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da38b55-2e45-4ba7-b256-1b1fe61e6d22,https://commons.cwrc.ca/orlando:4da38b55-2e45-4ba7-b256-1b1fe61e6d22,Preface,,,,21506,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da3aed0-c935-49a2-a620-a4ca774c41b8,https://commons.cwrc.ca/orlando:4da3aed0-c935-49a2-a620-a4ca774c41b8,"Diary, Reminiscences, and Correspondence",,,,108508,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da429ab-1ad8-4651-915b-f149adddeb30,https://commons.cwrc.ca/orlando:4da429ab-1ad8-4651-915b-f149adddeb30,"Haste, Post, Haste!: Postmen and Post-Roads Through the Ages",,,,110029,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da44141-f2ef-4830-93da-c4837761cd42,https://commons.cwrc.ca/orlando:4da44141-f2ef-4830-93da-c4837761cd42,"Flashback Friday: Patti LuPone, Kevin Kline and Barry Bostwick in 'The Robber Bridegroom'",,,,89765,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da4e255-b83e-422f-a208-f909663293a2,https://commons.cwrc.ca/orlando:4da4e255-b83e-422f-a208-f909663293a2,Artless Tales,"Artless Tales; or, Romantic Effusions of the Heart",,,12888,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4da56410-d00a-455c-95a2-69eeb916fa2d,https://commons.cwrc.ca/orlando:4da56410-d00a-455c-95a2-69eeb916fa2d,The Strange Adventures of the Count de Vinevil and his Family,,,,10888,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da5cf95-43cb-4444-912e-986b0bf520ca,https://commons.cwrc.ca/orlando:4da5cf95-43cb-4444-912e-986b0bf520ca,"Carry On, Understudies","Carry On, Understudies: Theatre and Sexual Politics",,,50594,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4da69b10-5130-4f09-805a-9a82b3fbdb63,https://commons.cwrc.ca/orlando:4da69b10-5130-4f09-805a-9a82b3fbdb63,Noises off,,,,59910,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da81fa8-9cd4-4099-9f8e-6245ab141748,https://commons.cwrc.ca/orlando:4da81fa8-9cd4-4099-9f8e-6245ab141748,A Contemporary's View of Jane Austen,,,,1898,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da89075-a962-4eab-9ccc-bd8ede4e7b78,https://commons.cwrc.ca/orlando:4da89075-a962-4eab-9ccc-bd8ede4e7b78,"Elizabeth Robins: Staging a Life, 1862-1952",,,,2661,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da907fd-4aea-456b-b3d4-8d6c9c8b7bd7,https://commons.cwrc.ca/orlando:4da907fd-4aea-456b-b3d4-8d6c9c8b7bd7,"Eliza Fenwick (1766-1840): Morality, Motherhood and the Colonial Encounter in Early Nineteenth Century Bridgetown",,,,71885,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4da97ac5-cda1-4d96-8135-4840d21406f0,https://commons.cwrc.ca/orlando:4da97ac5-cda1-4d96-8135-4840d21406f0,Letters from the Mountains,"Letters from the Mountains: Being the Real Correspondence of a Lady, Between the Years 1773 and 1807",,,42447,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4daa69aa-6918-4680-835f-bdb84f4ab512,https://commons.cwrc.ca/orlando:4daa69aa-6918-4680-835f-bdb84f4ab512,Echoes of the Eighteenth Century,,,,52252,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dabb784-de26-4961-8ee6-e23e0bef4fea,https://commons.cwrc.ca/orlando:4dabb784-de26-4961-8ee6-e23e0bef4fea,Exit Wounds,,,,58925,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dadf15d-054b-4a95-b901-2c54683eac11,https://commons.cwrc.ca/orlando:4dadf15d-054b-4a95-b901-2c54683eac11,"On Heroes, Hero-Worship and the Heroic in History",,,,100664,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4db21773-9a82-4384-bc61-95dddbfdedb2,https://commons.cwrc.ca/orlando:4db21773-9a82-4384-bc61-95dddbfdedb2,Evelyn,"Evelyn; or, A Journey from Stockholm to Rome in 1847-48",,,101458,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4db59032-5ae9-430e-9dd1-0ade80cd8dc2,https://commons.cwrc.ca/orlando:4db59032-5ae9-430e-9dd1-0ade80cd8dc2,Salome,"Salome. A Tragedy, in One Act",,,17037,"{'all': 3, 'primary': 1, 'alternative': 2, 'none': 0, 'other': 0}",1,2,0,0,3
4db5d190-0ac3-41fb-8de2-46afc53290f3,https://commons.cwrc.ca/orlando:4db5d190-0ac3-41fb-8de2-46afc53290f3,Rogue Herries—review,,,,78487,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4db74c1c-7699-4d48-b784-fbfdca59af0d,https://commons.cwrc.ca/orlando:4db74c1c-7699-4d48-b784-fbfdca59af0d,Letters of D.H. Lawrence,,,,57833,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4db76211-6025-49b5-ac93-16dede9240b0,https://commons.cwrc.ca/orlando:4db76211-6025-49b5-ac93-16dede9240b0,The Glacier Land,Impressions de voyage en Suisse,,,102953,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4db9fd0f-4658-4f66-8bed-c3854b44e42a,https://commons.cwrc.ca/orlando:4db9fd0f-4658-4f66-8bed-c3854b44e42a,Joan Bakewell's Bedside Table,,,,23649,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dbae96f-ecec-4bb2-8ead-20e085aeecb4,https://commons.cwrc.ca/orlando:4dbae96f-ecec-4bb2-8ead-20e085aeecb4,Dictionary of Literary Biography 129,"Nineteenth-century German Writers, 1841-1900",,,23789,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4dbf6ee5-bbd9-490e-a7e5-bab5c35df9b8,https://commons.cwrc.ca/orlando:4dbf6ee5-bbd9-490e-a7e5-bab5c35df9b8,Visit to America's own killing fields,,,,11267,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dc2f644-f6ec-4e3b-b2b5-6fe7abe9f130,https://commons.cwrc.ca/orlando:4dc2f644-f6ec-4e3b-b2b5-6fe7abe9f130,Education and Debate: Anti-Vaccinationists Past and Present,,,,27629,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dc3d072-bcfa-44ef-86af-45d490c8b371,https://commons.cwrc.ca/orlando:4dc3d072-bcfa-44ef-86af-45d490c8b371,Ashes to Ashes,,,,71835,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dc3f606-8480-4dd6-9107-456f1dcdd617,https://commons.cwrc.ca/orlando:4dc3f606-8480-4dd6-9107-456f1dcdd617,Penelope Lively's Anatomy of a Mugging,,,,72006,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dc453bb-f01c-4293-8ab4-28ad7349df6c,https://commons.cwrc.ca/orlando:4dc453bb-f01c-4293-8ab4-28ad7349df6c,Detection Unlimited,,,,22290,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dc490d0-cd27-4181-a7d5-66a950b48340,https://commons.cwrc.ca/orlando:4dc490d0-cd27-4181-a7d5-66a950b48340,Company India: A Comprehensive History of India (1757-1858),,,,4183,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dc67114-05fd-4dec-9b02-2478eab6454c,https://commons.cwrc.ca/orlando:4dc67114-05fd-4dec-9b02-2478eab6454c,Us Four,,,,84225,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dcb221f-b595-4d3c-9162-77466baa0fb3,https://commons.cwrc.ca/orlando:4dcb221f-b595-4d3c-9162-77466baa0fb3,In Brief: Reference,,,,91206,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dcce203-3ec4-4382-a33d-94bc9ea7be58,https://commons.cwrc.ca/orlando:4dcce203-3ec4-4382-a33d-94bc9ea7be58,The Judas Cloth,,,,48770,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dd0446c-9606-43a8-9283-5e6a79b2e94e,https://commons.cwrc.ca/orlando:4dd0446c-9606-43a8-9283-5e6a79b2e94e,The Life of Josiah Wedgwood,The Life of Josiah Wedgwood from His Private Correspondence and Family Papers. With an Introductory Sketch of the Art of Pottery in England,,,10814,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4dd31df5-08c1-4b35-9377-963906ff67d2,https://commons.cwrc.ca/orlando:4dd31df5-08c1-4b35-9377-963906ff67d2,The Pirate's Hand,The Pirate's Hand. A Romance of Heredity,,,104464,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4dd6d446-1b42-4f85-bbdb-98a77f00fe60,https://commons.cwrc.ca/orlando:4dd6d446-1b42-4f85-bbdb-98a77f00fe60,A Tulip and Two Bulbs,,,,7610,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dd7b792-2532-4f5a-9333-22ad6f6ec71b,https://commons.cwrc.ca/orlando:4dd7b792-2532-4f5a-9333-22ad6f6ec71b,,,,"Out of the Everywhere, and Other Extraordinary Visions",,"{'all': 1, 'primary': 0, 'alternative': 0, 'none': 1, 'other': 0}",0,0,0,1,1
4ddc0839-fe2d-4ffe-a7b8-c6b73e503d02,https://commons.cwrc.ca/orlando:4ddc0839-fe2d-4ffe-a7b8-c6b73e503d02,Arnold Bennett: A Portrait done at Home,,,,58067,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4ddcf19a-a8e7-4a6c-9d06-f89fb8f45695,https://commons.cwrc.ca/orlando:4ddcf19a-a8e7-4a6c-9d06-f89fb8f45695,England's Effort,England's Effort: Six Letters to an American Friend,,,34249,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4ddcf351-1b15-4a56-a612-3d1dec47c5e6,https://commons.cwrc.ca/orlando:4ddcf351-1b15-4a56-a612-3d1dec47c5e6,"Lessons for Children, of Two to Three Years Old",,,,60306,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4ddd6e5f-6cff-4d33-9545-a71529c8d4b1,https://commons.cwrc.ca/orlando:4ddd6e5f-6cff-4d33-9545-a71529c8d4b1,"An Elegiac Poem, On the Death of that celebrated Divine, and eminent Servant of Jesus Christ, the Reverend and learned George Whitefield",,,,22386,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4de08920-daae-497d-ba3a-db341c0037dd,https://commons.cwrc.ca/orlando:4de08920-daae-497d-ba3a-db341c0037dd,"Lady Grace, and Other Stories",,,,34545,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4de1f35f-2bae-4cca-8ceb-f7b87fe6c0cf,https://commons.cwrc.ca/orlando:4de1f35f-2bae-4cca-8ceb-f7b87fe6c0cf,The Maid and the Minister's Wife: Literary Philanthropy in Regency York,,,,5741,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4de23ebb-4fa2-40b6-b1a1-440d5d3e95b5,https://commons.cwrc.ca/orlando:4de23ebb-4fa2-40b6-b1a1-440d5d3e95b5,The School for Husbands,"The School for Husbands; or, Molière's Life and Times",,,102462,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4de27fe1-8c94-4378-b842-86aba05c80e4,https://commons.cwrc.ca/orlando:4de27fe1-8c94-4378-b842-86aba05c80e4,George for Britain. A Poem,,,,57166,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4de2f2b7-0882-49d6-8e38-759c420fa2fe,https://commons.cwrc.ca/orlando:4de2f2b7-0882-49d6-8e38-759c420fa2fe,Sojourner,,,,71087,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4de5179b-9fde-456d-bfe1-0a75d13377f8,https://commons.cwrc.ca/orlando:4de5179b-9fde-456d-bfe1-0a75d13377f8,Playwrights. Victor Kazan,,,,84107,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4de84b69-6e6a-4b07-941b-125584cde71a,https://commons.cwrc.ca/orlando:4de84b69-6e6a-4b07-941b-125584cde71a,Lady Colin Campbell Dead,,,,73425,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4de8768b-5c68-43f4-9645-b28876e9fb07,https://commons.cwrc.ca/orlando:4de8768b-5c68-43f4-9645-b28876e9fb07,Introduction,,,,93946,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dedeee7-2801-4262-b607-979d2cec7e08,https://commons.cwrc.ca/orlando:4dedeee7-2801-4262-b607-979d2cec7e08,Practical Education,,,,104131,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4dee15eb-b39a-4b3a-9f46-106afdaf4b7f,https://commons.cwrc.ca/orlando:4dee15eb-b39a-4b3a-9f46-106afdaf4b7f,The Rainbow Picnic,The Rainbow Picnic: A Portrait of Iris Tree,,,108101,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4df01faf-b7e6-4fe2-960d-935cf9192bb0,https://commons.cwrc.ca/orlando:4df01faf-b7e6-4fe2-960d-935cf9192bb0,The Unlucky Family,,,,29528,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4df27338-7806-4ffa-a510-d5fa12534474,https://commons.cwrc.ca/orlando:4df27338-7806-4ffa-a510-d5fa12534474,"Furniture, Sociability, and the Work of Leisure in Eighteenth-Century France",,,,6755,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
4df389c1-d57f-4201-973e-4501c39e5c27,https://commons.cwrc.ca/orlando:4df389c1-d57f-4201-973e-4501c39e5c27,Impressions of Palestine and Beyond,"Impressions of Palestine and Beyond: To-day, Yesterday and To-morrow",,,105413,"{'all': 2, 'primary': 1, 'alternative': 1, 'none': 0, 'other': 0}",1,1,0,0,2
4df705bf-4251-49e0-9c1b-7dd38ba9aec1,https://commons.cwrc.ca/orlando:4df705bf-4251-49e0-9c1b-7dd38ba9aec1,The Limit,,,,104968,"{'all': 1, 'primary': 1, 'alternative': 0, 'none': 0, 'other': 0}",1,0,0,0,1
