https://commons.cwrc.ca/orlando:e52113a3-c7a8-4172-9a33-f0931a79fd72,bawdni,"Bawden, Nina",FEMALE
https://commons.cwrc.ca/orlando:98ce31ba-7e9f-41dd-93bd-9444ba6baba1,beacsy,"Beach, Sylvia",FEMALE
https://commons.cwrc.ca/orlando:22f1595b-8f48-4728-940f-be7a308180f6,beauag,"Beaumont, Agnes",FEMALE
https://commons.cwrc.ca/orlando:079b3e9b-dfb5-4742-9c47-76a960d1f9c8,beauam,"Beauclerc, Amelia",FEMALE
https://commons.cwrc.ca/orlando:384d73ef-103a-4648-9828-aab4ddfd5b31,beausi,"Beauvoir, Simone de",FEMALE
https://commons.cwrc.ca/orlando:d5cfb7f7-d98c-4295-93fe-6d07e4add331,beckly,"Becker, Lydia",FEMALE
https://commons.cwrc.ca/orlando:2624f6ff-c717-49c3-af33-cf40e062104d,bedfsy,"Bedford, Sybille",FEMALE
https://commons.cwrc.ca/orlando:eea51b06-09ef-4898-84aa-1e7261d14ddc,beerpa,"Beer, Patricia",FEMALE
https://commons.cwrc.ca/orlando:945c2ac2-07d2-465e-a9f1-8af6bc299875,beetis,"Beeton, Isabella",FEMALE
https://commons.cwrc.ca/orlando:ec36cdc7-3363-43b5-b5d6-a35e231b2e07,behnap,"Behn, Aphra",FEMALE
https://commons.cwrc.ca/orlando:fc7fa6b2-05e2-4d6c-807e-974da1becbc6,bellev,"Bell, Eva Mary",FEMALE
https://commons.cwrc.ca/orlando:f2147ef9-4a78-4add-9c2c-759e32d401b7,bellfr,"Bellerby, Frances",FEMALE
https://commons.cwrc.ca/orlando:6577e067-ccad-4761-aa20-82668a79e847,bellge,"Bell, Gertrude",FEMALE
https://commons.cwrc.ca/orlando:72be8805-beb2-4943-a30b-421e3fca53bd,bengel,"Benger, Elizabeth Ogilvy",FEMALE
https://commons.cwrc.ca/orlando:bb0bfa0e-d3a2-4c55-ba82-fa565ad4e5f0,bennan,"Bennett, Anna Maria",FEMALE
https://commons.cwrc.ca/orlando:5e2217d9-6cfe-4956-a244-bbf3c89f8f4c,bensin,"Bensusan, Inez",FEMALE
https://commons.cwrc.ca/orlando:94dd172c-8862-44b7-a3bc-d31706078ff7,bensst,"Benson, Stella",FEMALE
https://commons.cwrc.ca/orlando:2af26627-39bc-43a4-b68c-eeeeb332df26,bensth,"Benson, Theodora",FEMALE
https://commons.cwrc.ca/orlando:d0370602-b0ba-4493-8696-7b04f52a3f33,bentel,"Bentley, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:377f7921-1573-41a4-ba5c-294717588533,bentph,"Bentley, Phyllis",FEMALE
https://commons.cwrc.ca/orlando:0ac4cb65-38a5-49d5-a31a-5c15d3cfb669,besaan,"Besant, Annie",FEMALE
https://commons.cwrc.ca/orlando:daaa6c17-0772-49fc-8d5b-f877258c5a3a,bethm2,"Betham, Mary Matilda",FEMALE
https://commons.cwrc.ca/orlando:0f6b6c09-5dd5-422d-bf0b-d1811de3cf91,bethma,"Betham-Edwards, Matilda",FEMALE
https://commons.cwrc.ca/orlando:37b004d7-3283-4c67-ac86-8db90db3b93e,beveel,"Beverley, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:b762d794-9184-4f6b-81b9-13e13be04127,bevils,"Bevington, L. S.",FEMALE
https://commons.cwrc.ca/orlando:dd49557f-bfa1-49a3-842f-d08904ebe89a,biddhe,"Biddle, Hester",FEMALE
https://commons.cwrc.ca/orlando:df6c0156-0325-4836-b75a-dcf900656465,billma,"Billington, Mary Frances",FEMALE
https://commons.cwrc.ca/orlando:a15e6656-e49d-4f1f-8b9b-7e26e0ad904f,birdis,"Bird, Isabella",FEMALE
https://commons.cwrc.ca/orlando:8fd0fc27-0ba9-400b-be19-53912b8cc6d2,bishel,"Bishop, Elizabeth",FEMALE
https://commons.cwrc.ca/orlando:290f8089-944f-4042-9b78-78e4919b7c23,blacan,"Blackwell, Antoinette Brown",FEMALE
https://commons.cwrc.ca/orlando:f324cfd1-93ae-4a3a-95c1-5f296a84b21e,blacca,"Blackwood, Caroline",FEMALE
https://commons.cwrc.ca/orlando:00d474e7-045e-4047-a2b7-ca1fe3830404,blaccl,"Black, Clementina",FEMALE
https://commons.cwrc.ca/orlando:4d314930-ab9e-4210-8d96-28618c8ced36,blaceo,"Blackburne, E. Owens",FEMALE
https://commons.cwrc.ca/orlando:403b7d03-e2de-4065-92ed-e3adee5d6786,blache,"Blackburn, Helen",FEMALE
