RDF Type,uri,Official Label,alt label #0,alt label #1,alt label #2,alt label #3,alt label #4,alt label #5,alt label #6,alt label #7,alt label #8,alt label #9,alt label #10,alt label #11,alt label #12,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/englishRaceColour,English,Anglais,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/eurasianRaceColour,eurasian,eurasian,eurasien,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/indianRaceColour,Indian,Indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/indigenousPeoplesOfAmericasRaceColour,Indigenous (of the Americas),Native American,Indigenous (of the Americas),,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/jewishRaceColour,Jewish,jew,Jewish,Juif,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/mixedRaceColour,mixed-race,coloured (mixed-race),mixed,mixed white and black (or,in her own word,colored),mixed-blood,racially mixed,red mulatto,mixed-race,métis,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/scottishRaceColour,Scottish,Scotch,Scots,Scottish,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/RaceColour,http://id.lincsproject.ca/identity/whiteRaceColour,white,presumably white,blanc,white,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/abrahamicReligions,Abrahamic religions,Abrahamic religions,Religions abrahamiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/adventism,Adventism,Second Adventist,Adventism,Adventisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/agnosticism,agnosticism,agnosticism,agnosticisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/anglicanism,Anglicanism,Anglican Church,Anglo-Catholic,Church of England,Church of Ireland,Episcopalian,High Anglican,High Church,Low Church,Low-Church,Anglicaans (kerk van Engeland),Anglicanism,Anglicanismo,Iglesia de Inglaterra,ying guo sheng gong hui,ying kuo sheng kung hui,yīng guó shèng gōng huì,Église d'Angleterre,英國聖公會 (英國國教),,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/antiClericalism,anti-clericalism,anti-clericalism,anticléricalisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/asceticism,asceticism,asceticism,ascèse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/atheism,atheism,atheism,athéisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/baptistChristianity,Baptist Christianity,Baptist,Baptist Church,Particular Baptist,Baptisme,Baptisme,Baptismo,Baptist Christianity,Baptistas,chin li tsung,jin li zong,jìn lǐ zōng,浸信會,浸禮宗,浸禮派,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/behemenism,Behemenism,Behmenist,Behemenism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/benedictineOrder,Benedictine Order,Benedictine,Benedictine Order,Ordre de Saint-Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/buddhism,Buddhism,Buddhist,Boeddhisme,Bouddhisme,Buddhism,Budismo,fo chiao,fo jiao,fó jiào,佛教,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/bushido,Bushido,Bushido,Bushido,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/calvinism,Calvinism,Reformed,Calvinism,calvinisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/cartesianism,Cartesianism,Cartesian,Cartesianism,Cartésianisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/catholicism,Roman Catholicism,Catholic Church,Catholicism,Roman Catholic Church,Catholicisme,Catolicismo,Catolicismo Romano,Katholicisme,Katholiek,Roman Catholicism,Rooms-Katholicisme,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/christianity,Christianity,Christian,Free Christian Church,Greek Orthodox,Russian Orthodox,orthodox Christianity,Christelijk,Christendom,Christianisme,Christianity,Cristianismo,chi tu chiao,ji du jiao,jī dū jiāo,基督教,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/christianScience,Christian Science,Christian Scientist,Church of Christ Scientist,Christenwetenschap,Christian Science,Ciencia Cristiana,Science Chrétienne,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/congregationalism,Congregationalism,Independent,Independent Church,Separatist,Congregationalism,Églises congrégationalistes,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/darwinism,Darwinism,Darwinist,evolutionist,Darwinism,Darwinisme,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/deism,deism,deist,deism,déisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/determinism,determinism,predestinarianism,determinism,déterminisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/dissentProtestant,Dissent (Protestant),Dissenter,Dissenting Churches,Dissenting Presbyterian,Nonconformist,Rational Dissent,Dissent (Protestant),dissidents (ou non-conformistes),,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/dominicanOrder,Dominican,Dominican,Ordre des Prêcheurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/easternReligions,eastern religions,eastern religions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/ecumenism,ecumenism,ecumenical,ecumenism,œcuménisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/evangelicalism,Evangelicalism,Evangelical,Evangelical Christian,Evangelical Church,Evangelical Protestantism,Evangelicism,Evangelicalism,évangélisme,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/faithHealing,faith healing,faith-healing,faith healing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/fatalism,fatalism,Necessarian,fatalist,fatalism,fatalisme,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/fifthMonarchists,Fifth Monarchists,Cinquièmes Monarchistes,Fifth Monarchists,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/freemasonry,Freemasonry,Freemason,Freemasonry,franc-maçonnerie,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/freethought,freethought,free-thinker,sceptic,freethought,libre-pensée,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/gnosticism,Gnosticism,Gnosticism,gnosticisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/hermeticism,Hermeticism,Hermetic,Hermetism,Hermeticism,Hermétisme,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/hinduism,Hinduism,Hindoos,Hindoeïsme,Hindou,Hinduism,Hinduismo,hindouisme,yin du jiao,yin tu chiao,yìn dù jiào,印度教,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/independentMethodistConnexion,Independent Methodist Connexion,Independent Methodist,Independent Methodist Connexion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/islam,Islamism,Islamic,Mahometans,Muslim,Islam,Islam,Islamism,Islamismo,i ssu lan chiao,islam,yi si lan jiao,yī sī lán jiāo,伊斯蘭教,回教,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/jansenism,Jansenism,Jansenism,Jansénisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/judaism,Judaism,Jewish,Orthodox Judaism,Jodendom,Joods,Judaism,Judaísmo,Judaïsme,you tai jiao,yu t'ai chiao,yóu tài jiāo,猶太教,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/latitudinarianism,Latitudinarianism,Latitudinarian,latudinarian,Latitudinarianism,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/lollardy,Lollardy,Lollardy,Lollardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/methodism,Methodism,Methodist Church,Methodist New Connection,Methodism,Église méthodiste,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/methodistEpiscopalian,Methodist Episcopalian,African Methodist Episcopal,African Methodist Episcopal Church,Methodist Episcopalian,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/millenarianism,millenarianism,milleniarian,millenarianism,millénarisme,ou chiliasme,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/monism,monism,Monist,monism,monisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/moravian,Moravian,Frères moraves,Moravian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/mysticism,mysticism,Eastern mysticism,mystic,mysticism,mystique,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/naturalReligion,Natural Religion,Natural Religion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/neo-thomism,Neo-thomism,Neo-thomism,néothomisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/newThought,New Thought,New Thought,Nouvelle Pensée,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/obeah,Obeah,Obeah,Obeah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/occultism,occultism,mediumship,member of the council of the society for psychical research,vice president of the college of psychic studies,Occultist,Tarot card believer,theosophism,Theosophist,Theosophy,astrologer,character reader,fortune teller,magician,medium,spiritualism,spiritualist,occultism,occultisme,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/paganism,Paganism,pagan (Greek),Paganism,Paganisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/pantheism,pantheism,pantheism,panthéisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/pentecostalism,Pentecostalism,Pentecostal Evangelists,Pentecostalism,Pentecôtisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/plymouthBrethren,Plymouth Brethren,Assemblées de Frères,Frères de Schwarzenau,Plymouth Brethren,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/presbyterianism,Presbyterianism,Free Church of Scotland,Presbyterian Church,Prebyteriaan,Presbiterianismo,Presbytarianisme,Presbyterianism,Presbyterianisme,chang lao tsung,zhang lao zong,zhǎng lǎo zōng,長老制,長老宗,長老教會,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/protestantism,Protestantism,Labadists,provincial English Protestantism,Protestantism,hsin chiao,protestant,protestantisme,protestantisme,protestantismo,xin jiao,xīn jiāo,抗羅宗,新教,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/protoZionism,Proto-Zionism,proto-Zionist,Proto-Zionism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/puritanism,Puritanism,Puritanism,puritanisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/quakerism,Quakerism,Friends,Society of,Society of Friends,Quakerism,quaker,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/reincarnation,reincarnation,believer in reincarnation,reincarnationist,reincarnation,réincarnation,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/rosicrucianism,Rosicrucianism,Rosicrucian,Rose-Croix,Rosicrucianism,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/seekers,Seekers,Seekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/shinto,Shinto,Shinto,Shintoïsme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/socialGospel,Social Gospel,Social Gospel,Évangile social,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/socinianism,Socinianism,Socinianism,socinianisme,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/spiritualism,spiritualism,psychic,spiritualism,spritisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/sufism,Sufism,Soufisme,Sufism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/swedenborgianism,Swedenborgianism,New Church,Swedenborgianism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/theism,theism,theist,theism,théisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/tractarianMovement,Tractarian Movement,Oxford Movement,Tractarian,Tractarian Movement,tractarianisme,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/unitarianism,Unitarianism,Unitarian,Unitarian Church,Unitarian Movement,active unitarian,unitarianMovement,Unitarianism,unitarios,unitarisme,unitarisme,unitarismo,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/universalist,Universalist,universal salvation,Universalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/vitalism,vitalism,vitalist,vitalism,vitalisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/wesleyanism,Wesleyanism,Wesleyan,Wesleyan Independent,Wesleyan Methodist,Wesleyanism,Wesleyanisme,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/zen,Zen,Zen Buddhism,Zen,zen,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Religion,http://id.lincsproject.ca/identity/zoroastrianism,Zoroastrianism,Parsi,Zoroastrianism,Zoroastrisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/asexuality,asexuality,asexual,asexuality,asexualité,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/bisexuality,bisexuality,bisexual,bisexuality,bisexualité,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/celibacy,celibacy,celibate,celibacy,célibat,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/frigidity,frigidity,frigid,frigidity,frigidité,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/heterosexual,heterosexuality,heterosexual,heterosexuality,hétérosexualité,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/homosexual,homosexuality,homosexual,male HOMOSEXUAL,homosexuality,homosexualité,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/lesbian,lesbianism,lesbian,lesbianism,lesbianisme,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/libertinism,libertinism,libertine,libertinage,libertinism,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/Sexuality,http://id.lincsproject.ca/identity/promiscuity,promiscuity,promiscuous,promiscuity,promiscuité,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/bohemianism,Bohemianism,alternative society of young artists,dropouts,and nonconformists,bohemian with upper-class connections,classlessness,Bohemianism,Bohème,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/brahmin,Brahmin,Brahmane,Brahmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/entrepreneurial-industrialist,entrepreneurial,ENTREPRENEURIAL-INDUSTRIALIST,entreprenariat,entrepreneurial,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/gentry,gentry,GENTRY,gentility,aristocratie,gentry,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/indigent,indigent,INDIGENT,impoverished,poverty,indigent,indigent•e•s,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/lowerMiddleClass,lower-middle class,LOWER-MIDDLECLASS,genteel poverty,classe moyenne inférieure,lower-middle class,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/managerial,managerial,MANAGERIAL,cadre,managerial,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/middleClass,middle class,bourgeois,middle,middle classes,middle ranks,middle-class,middling ranks,middling sort,urban middle class,classe moyenne,middle class,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/nobility,nobility,NOBILITY,royal,royal descent,royal,but not expected to become queen,royalty,nobility,noblesse,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/professional,professional,PROFESSIONAL,professional class,professional classes,professional,professionelle,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/rural-unskilled,rural unskilled,RURAL-UNSKILLED,ouvrière agricole,rural unskilled,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/servants,servant,SERVANTS,domestique,servant,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/shopkeepers,shopkeepers,SHOPKEEPERS,commerçants,shopkeepers,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/skilledCraftpersonArtisan,artisan,SKILLEDCRAFTPERSON-ARTISAN,artisan,artisane qualifiée,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/slave-forced-labourer,slave or forced labourer,bonded labourer,serf,serfs,slave,slave or forced labourer,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/upper-middleClass,upper-middle class,classe moyenne supérieure,upper-middle class,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/urban-industrialUnskilled,urban unskilled,URBAN-INDUSTRIALUNSKILLED,ouvrier non qualifié,urban unskilled,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/workingClass,working class,rural working class parents,urban working class,working classes,working woman,classe ouvrière,working class,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/identity/SocialClass,http://id.lincsproject.ca/identity/yeoman-farmer,yeoman farmer,YEOMAN-FARMER,yeoman,paysanne yeoman,yeoman farmer,,,,,,,,,,,,,,,,,,,,,,,,,,
http://id.lincsproject.ca/occupation/Occupation,http://id.lincsproject.ca/identity/suffrage,suffrage movement,activist; suffrage campaigner,International Suffrage Congress,Woman Suffrage,Women's Enfranchisement,christian suffragist,female suffrage,moderate suffragist,non-militant suffragist,suffrage,suffrage demonstrator,suffrage leader,suffrage organisations,suffrage organizer,suffrage politics,suffrage processions,suffragette,suffragettes,suffragist,supporter of the women's suffrage movement,women's franchise,women's suffrage,Droit de vote,suffrage movement,,,,,,,
