File,ID,Project ID,Record Creation Date,Record Change Date,Preferred Name,Displayed Name,Orlando Standard Name,SameAs Wikidata,SameAs VIAF,SameAs Getty,Alternate Name,Alternate Names,Historic Name,CWRC URI,Primary URI,Secondary URI
orlando_3ee202dc-47c7-4913-9cef-a6bd658b0efa,3ee202dc-47c7-4913-9cef-a6bd658b0efa,orlando,2020-09-03,2020-09-03,West Sussex Records Office,,West Sussex Records Office,,http://viaf.org/viaf/130818369,,,,,https://commons.cwrc.ca/orlando:3ee202dc-47c7-4913-9cef-a6bd658b0efa,http://viaf.org/viaf/130818369,
orlando_3eede9e1-095e-446e-a764-d08278dc6355,3eede9e1-095e-446e-a764-d08278dc6355,orlando,2020-09-03,2020-09-03,Rymer and Co.,,Rymer and Co.,,,,,,,https://commons.cwrc.ca/orlando:3eede9e1-095e-446e-a764-d08278dc6355,https://commons.cwrc.ca/orlando:3eede9e1-095e-446e-a764-d08278dc6355,
orlando_3eefbc4c-898c-44c3-b1d8-ff6569801cfe,3eefbc4c-898c-44c3-b1d8-ff6569801cfe,orlando,2020-09-02,2020-09-02,Faith Ministries,,Faith Ministries,,,,,,,https://commons.cwrc.ca/orlando:3eefbc4c-898c-44c3-b1d8-ff6569801cfe,https://commons.cwrc.ca/orlando:3eefbc4c-898c-44c3-b1d8-ff6569801cfe,
orlando_3ef500b7-3d62-4151-b334-a964f6488fb3,3ef500b7-3d62-4151-b334-a964f6488fb3,orlando,2020-09-02,2020-09-02,Dial,,Dial,,http://viaf.org/viaf/144354503,,,,,https://commons.cwrc.ca/orlando:3ef500b7-3d62-4151-b334-a964f6488fb3,http://viaf.org/viaf/144354503,
orlando_3ef9647c-060a-448c-8a4d-aa5a0f4f3b0a,3ef9647c-060a-448c-8a4d-aa5a0f4f3b0a,orlando,2020-09-03,2020-09-03,"Women's Meeting, Kendal","Women's Meeting, Kendal","Women's Meeting,, Kendal",,,,Kendal Women's Meeting,,,https://commons.cwrc.ca/orlando:3ef9647c-060a-448c-8a4d-aa5a0f4f3b0a,https://commons.cwrc.ca/orlando:3ef9647c-060a-448c-8a4d-aa5a0f4f3b0a,
orlando_3effaf66-2c17-4b47-953c-c2e59fbcc544,3effaf66-2c17-4b47-953c-c2e59fbcc544,orlando,2020-09-02,2020-09-02,Heritage Lottery Fund,,Heritage Lottery Fund,,,,,,,https://commons.cwrc.ca/orlando:3effaf66-2c17-4b47-953c-c2e59fbcc544,https://commons.cwrc.ca/orlando:3effaf66-2c17-4b47-953c-c2e59fbcc544,
orlando_3f0a9e28-59f4-4264-be35-1dd185db36a0,3f0a9e28-59f4-4264-be35-1dd185db36a0,orlando,2020-09-02,2020-09-02,Australasian Bank,,Australasian Bank,,,,,,,https://commons.cwrc.ca/orlando:3f0a9e28-59f4-4264-be35-1dd185db36a0,https://commons.cwrc.ca/orlando:3f0a9e28-59f4-4264-be35-1dd185db36a0,
orlando_3f1fe1f5-55e4-4353-a49d-095b647fd2e3,3f1fe1f5-55e4-4353-a49d-095b647fd2e3,orlando,2020-09-03,2020-09-03,Postal Telegraph Clerks' Association,,Postal Telegraph Clerks' Association,,,,,,,https://commons.cwrc.ca/orlando:3f1fe1f5-55e4-4353-a49d-095b647fd2e3,https://commons.cwrc.ca/orlando:3f1fe1f5-55e4-4353-a49d-095b647fd2e3,
orlando_3f4cbcb7-c946-48ee-804c-38f6ed750823,3f4cbcb7-c946-48ee-804c-38f6ed750823,orlando,2020-09-02,2020-09-02,"Holt, Rinehart and Winston","Holt, Rinehart and Winston","Holt,, Rinehart and Winston",,http://viaf.org/viaf/135108302,,,,,https://commons.cwrc.ca/orlando:3f4cbcb7-c946-48ee-804c-38f6ed750823,http://viaf.org/viaf/135108302,
orlando_3f515794-42f3-4286-91fa-bdc6fe802cfd,3f515794-42f3-4286-91fa-bdc6fe802cfd,orlando,2020-09-02,2020-09-02,Five Nations,,Five Nations,,,,,,,https://commons.cwrc.ca/orlando:3f515794-42f3-4286-91fa-bdc6fe802cfd,https://commons.cwrc.ca/orlando:3f515794-42f3-4286-91fa-bdc6fe802cfd,
orlando_3f5487a9-058b-4a38-bab3-4794e8cfa01c,3f5487a9-058b-4a38-bab3-4794e8cfa01c,orlando,2020-09-03,2020-09-03,St Augustine's College,,St Augustine's College,,,,,,,https://commons.cwrc.ca/orlando:3f5487a9-058b-4a38-bab3-4794e8cfa01c,https://commons.cwrc.ca/orlando:3f5487a9-058b-4a38-bab3-4794e8cfa01c,
orlando_3f581832-cfd4-4f29-baa5-e4e355e0a0b4,3f581832-cfd4-4f29-baa5-e4e355e0a0b4,orlando,2020-09-03,2020-09-03,University of Hong Kong,,University of Hong Kong,,,,,,,https://commons.cwrc.ca/orlando:3f581832-cfd4-4f29-baa5-e4e355e0a0b4,https://commons.cwrc.ca/orlando:3f581832-cfd4-4f29-baa5-e4e355e0a0b4,
orlando_3f5b9ab4-d966-4362-8048-05199d37f48c,3f5b9ab4-d966-4362-8048-05199d37f48c,orlando,2020-09-03,2020-09-03,"Working Men's College, Manchester","Working Men's College, Manchester","Working Men's College,, Manchester",,,,,,,https://commons.cwrc.ca/orlando:3f5b9ab4-d966-4362-8048-05199d37f48c,https://commons.cwrc.ca/orlando:3f5b9ab4-d966-4362-8048-05199d37f48c,
orlando_3f6564a7-215e-415d-94c1-716b0542aab2,3f6564a7-215e-415d-94c1-716b0542aab2,orlando,2020-09-03,2020-09-03,Victorian Discussion Society,,Victorian Discussion Society,,,,,,,https://commons.cwrc.ca/orlando:3f6564a7-215e-415d-94c1-716b0542aab2,https://commons.cwrc.ca/orlando:3f6564a7-215e-415d-94c1-716b0542aab2,
orlando_3f740602-39a5-44ee-b72f-9963504ceca0,3f740602-39a5-44ee-b72f-9963504ceca0,orlando,2020-09-02,2020-09-02,Argo,,Argo,,,,,,,https://commons.cwrc.ca/orlando:3f740602-39a5-44ee-b72f-9963504ceca0,https://commons.cwrc.ca/orlando:3f740602-39a5-44ee-b72f-9963504ceca0,
orlando_3f88463f-ed03-49df-903b-046de4c3dde0,3f88463f-ed03-49df-903b-046de4c3dde0,orlando,2020-09-02,2020-09-02,Dragon School,,Dragon School,,http://viaf.org/viaf/268593483,,,,,https://commons.cwrc.ca/orlando:3f88463f-ed03-49df-903b-046de4c3dde0,http://viaf.org/viaf/268593483,
orlando_3f8ae804-1195-4aee-bf10-b1b57a8fff7d,3f8ae804-1195-4aee-bf10-b1b57a8fff7d,orlando,2020-09-02,2020-09-02,Amazon,,Amazon,,http://viaf.org/viaf/173278077,,,,,https://commons.cwrc.ca/orlando:3f8ae804-1195-4aee-bf10-b1b57a8fff7d,http://viaf.org/viaf/173278077,
orlando_3f8b9d93-aad0-444f-bbf6-958ba26aece4,3f8b9d93-aad0-444f-bbf6-958ba26aece4,orlando,2020-09-02,2020-09-02,De Forest Radio Telephone Company,,De Forest Radio Telephone Company,,,,,,,https://commons.cwrc.ca/orlando:3f8b9d93-aad0-444f-bbf6-958ba26aece4,https://commons.cwrc.ca/orlando:3f8b9d93-aad0-444f-bbf6-958ba26aece4,
orlando_3f994dd5-8d1b-4788-80cf-1d9e2de97246,3f994dd5-8d1b-4788-80cf-1d9e2de97246,orlando,2020-09-02,2020-09-02,Carnegie Mellon University,,Carnegie Mellon University,,,,,,,https://commons.cwrc.ca/orlando:3f994dd5-8d1b-4788-80cf-1d9e2de97246,https://commons.cwrc.ca/orlando:3f994dd5-8d1b-4788-80cf-1d9e2de97246,
orlando_3f9a0981-a99a-4f8f-9188-d1cd1656329f,3f9a0981-a99a-4f8f-9188-d1cd1656329f,orlando,2020-09-02,2020-09-02,Liverpool Sunday Society,,Liverpool Sunday Society,,,,,,,https://commons.cwrc.ca/orlando:3f9a0981-a99a-4f8f-9188-d1cd1656329f,https://commons.cwrc.ca/orlando:3f9a0981-a99a-4f8f-9188-d1cd1656329f,
orlando_3fb65a98-61d4-4a21-826a-03b637b59ce2,3fb65a98-61d4-4a21-826a-03b637b59ce2,orlando,2020-09-02,2020-09-02,A.L.O.E. High School,,A.L.O.E. High School,,,,,,,https://commons.cwrc.ca/orlando:3fb65a98-61d4-4a21-826a-03b637b59ce2,https://commons.cwrc.ca/orlando:3fb65a98-61d4-4a21-826a-03b637b59ce2,
orlando_3fbc0722-98b8-4cee-a4b7-13651bf8f31f,3fbc0722-98b8-4cee-a4b7-13651bf8f31f,orlando,2020-09-02,2020-09-02,John Heritage,,John Heritage,,,,,,,https://commons.cwrc.ca/orlando:3fbc0722-98b8-4cee-a4b7-13651bf8f31f,https://commons.cwrc.ca/orlando:3fbc0722-98b8-4cee-a4b7-13651bf8f31f,
orlando_3fbc942e-fbd4-43fd-a730-1ef676425805,3fbc942e-fbd4-43fd-a730-1ef676425805,orlando,2022-08-10,,Philosophical Research Society,,,http://www.wikidata.org/entity/Q7186181,,,,,,https://commons.cwrc.ca/orlando:3fbc942e-fbd4-43fd-a730-1ef676425805,http://www.wikidata.org/entity/Q7186181,
orlando_3fc9fdcb-1755-4156-a0f8-de5296c14e44,3fc9fdcb-1755-4156-a0f8-de5296c14e44,orlando,2020-09-03,2020-09-03,Royal Naval Reserve,,Royal Naval Reserve,,http://viaf.org/viaf/153619058 | http://viaf.org/viaf/154783241,,RNR,,,https://commons.cwrc.ca/orlando:3fc9fdcb-1755-4156-a0f8-de5296c14e44,http://viaf.org/viaf/153619058,
orlando_3fca6707-41da-4531-9278-3679ce06f838,3fca6707-41da-4531-9278-3679ce06f838,orlando,2020-09-02,2020-09-02,Morley College,,Morley College,,http://viaf.org/viaf/131603013,,,,,https://commons.cwrc.ca/orlando:3fca6707-41da-4531-9278-3679ce06f838,http://viaf.org/viaf/131603013,
orlando_3fe6d679-08db-4fa6-98ae-c45925807883,3fe6d679-08db-4fa6-98ae-c45925807883,orlando,2020-09-03,2020-09-03,OmniSys Corp,,OmniSys Corp,,,,,,,https://commons.cwrc.ca/orlando:3fe6d679-08db-4fa6-98ae-c45925807883,https://commons.cwrc.ca/orlando:3fe6d679-08db-4fa6-98ae-c45925807883,
orlando_3ff7132a-76e3-449f-a978-965098c82c54,3ff7132a-76e3-449f-a978-965098c82c54,orlando,2020-09-02,2020-09-02,London Template Workers' Fund,,London Template Workers' Fund,,,,,,,https://commons.cwrc.ca/orlando:3ff7132a-76e3-449f-a978-965098c82c54,https://commons.cwrc.ca/orlando:3ff7132a-76e3-449f-a978-965098c82c54,
orlando_4000fdae-d7a1-4ea5-9d4b-eccb40a5dca2,4000fdae-d7a1-4ea5-9d4b-eccb40a5dca2,orlando,2020-09-03,2020-09-03,Youth Aliyah,,Youth Aliyah,,http://viaf.org/viaf/147233644,,,,,https://commons.cwrc.ca/orlando:4000fdae-d7a1-4ea5-9d4b-eccb40a5dca2,http://viaf.org/viaf/147233644,
orlando_4008a1a9-6efb-413f-b843-18e2c3b5d368,4008a1a9-6efb-413f-b843-18e2c3b5d368,orlando,2020-09-02,2020-09-02,Modern Library,,Modern Library,,,,,,,https://commons.cwrc.ca/orlando:4008a1a9-6efb-413f-b843-18e2c3b5d368,https://commons.cwrc.ca/orlando:4008a1a9-6efb-413f-b843-18e2c3b5d368,
orlando_400e3a5b-3501-4fc3-9598-e9d335bcab8e,400e3a5b-3501-4fc3-9598-e9d335bcab8e,orlando,2020-09-03,2020-09-03,Sony,,Sony,,,,,,,https://commons.cwrc.ca/orlando:400e3a5b-3501-4fc3-9598-e9d335bcab8e,https://commons.cwrc.ca/orlando:400e3a5b-3501-4fc3-9598-e9d335bcab8e,
orlando_400edd5e-8acc-429a-8ed1-f5fe4bb93386,400edd5e-8acc-429a-8ed1-f5fe4bb93386,orlando,2020-09-03,2020-09-03,University Hall,,University Hall,http://www.wikidata.org/entity/Q6780924,,,,,,https://commons.cwrc.ca/orlando:400edd5e-8acc-429a-8ed1-f5fe4bb93386,http://www.wikidata.org/entity/Q6780924,
orlando_4013e359-4c50-4249-82f9-408ba4f02794,4013e359-4c50-4249-82f9-408ba4f02794,orlando,2020-09-03,2020-09-03,Paris Municipal Council,,Paris Municipal Council,,,,,,,https://commons.cwrc.ca/orlando:4013e359-4c50-4249-82f9-408ba4f02794,https://commons.cwrc.ca/orlando:4013e359-4c50-4249-82f9-408ba4f02794,
orlando_401f642b-6d92-40d6-b887-581aa3351dea,401f642b-6d92-40d6-b887-581aa3351dea,orlando,2020-09-02,2020-09-02,George H. Doran,,George H. Doran,,http://viaf.org/viaf/140800687,,,,,https://commons.cwrc.ca/orlando:401f642b-6d92-40d6-b887-581aa3351dea,http://viaf.org/viaf/140800687,
orlando_402223f4-e728-400e-ac11-a673e73875c1,402223f4-e728-400e-ac11-a673e73875c1,orlando,2020-09-02,2020-09-02,Moravian Seminary,,Moravian Seminary,,,,,,,https://commons.cwrc.ca/orlando:402223f4-e728-400e-ac11-a673e73875c1,https://commons.cwrc.ca/orlando:402223f4-e728-400e-ac11-a673e73875c1,
orlando_40229f01-e4c1-4005-8bd0-3a852e53dd1e,40229f01-e4c1-4005-8bd0-3a852e53dd1e,orlando,2020-09-02,2020-09-02,Carlyle Grammar School for Girls,,Carlyle Grammar School for Girls,,,,,,,https://commons.cwrc.ca/orlando:40229f01-e4c1-4005-8bd0-3a852e53dd1e,https://commons.cwrc.ca/orlando:40229f01-e4c1-4005-8bd0-3a852e53dd1e,
orlando_4030b696-ff5e-49a9-ab65-5f7d2c9df735,4030b696-ff5e-49a9-ab65-5f7d2c9df735,orlando,2020-09-03,2020-09-03,Pentecostal Holiness Church,,Pentecostal Holiness Church,,,,,,,https://commons.cwrc.ca/orlando:4030b696-ff5e-49a9-ab65-5f7d2c9df735,https://commons.cwrc.ca/orlando:4030b696-ff5e-49a9-ab65-5f7d2c9df735,
orlando_4033b9e5-66fe-4972-bf48-57e6af08fa80,4033b9e5-66fe-4972-bf48-57e6af08fa80,orlando,2020-09-02,2020-09-02,British Catholic Association,,British Catholic Association,,,,,,,https://commons.cwrc.ca/orlando:4033b9e5-66fe-4972-bf48-57e6af08fa80,https://commons.cwrc.ca/orlando:4033b9e5-66fe-4972-bf48-57e6af08fa80,
orlando_4040a504-aea5-48da-8e6c-067f99e39f68,4040a504-aea5-48da-8e6c-067f99e39f68,orlando,2020-09-03,2020-09-03,Society of British Authors,,Society of British Authors,,,,,,,https://commons.cwrc.ca/orlando:4040a504-aea5-48da-8e6c-067f99e39f68,https://commons.cwrc.ca/orlando:4040a504-aea5-48da-8e6c-067f99e39f68,
orlando_4040a6a9-1645-45b7-8163-21f19ee5d400,4040a6a9-1645-45b7-8163-21f19ee5d400,orlando,2020-09-03,2020-09-03,Pluto Press,,Pluto Press,,http://viaf.org/viaf/153708803 | http://viaf.org/viaf/100149717669310952394,,,,,https://commons.cwrc.ca/orlando:4040a6a9-1645-45b7-8163-21f19ee5d400,http://viaf.org/viaf/153708803,
orlando_4041cad7-637f-4611-a5cc-c6fc689a220d,4041cad7-637f-4611-a5cc-c6fc689a220d,orlando,2020-09-02,2020-09-02,A. B. C. Society,,A. B. C. Society,,,,,,,https://commons.cwrc.ca/orlando:4041cad7-637f-4611-a5cc-c6fc689a220d,https://commons.cwrc.ca/orlando:4041cad7-637f-4611-a5cc-c6fc689a220d,
orlando_4044dc7b-2024-4e34-be74-8339fdb981d2,4044dc7b-2024-4e34-be74-8339fdb981d2,orlando,2020-09-02,2020-09-02,I. G. Farben,,I. G. Farben,,,,,,,https://commons.cwrc.ca/orlando:4044dc7b-2024-4e34-be74-8339fdb981d2,https://commons.cwrc.ca/orlando:4044dc7b-2024-4e34-be74-8339fdb981d2,
orlando_404f3bb1-badc-4c55-a70d-cdbdc649f7ea,404f3bb1-badc-4c55-a70d-cdbdc649f7ea,orlando,2020-09-03,2020-09-03,Society for Suppressing Idiots,,Society for Suppressing Idiots,,,,,,,https://commons.cwrc.ca/orlando:404f3bb1-badc-4c55-a70d-cdbdc649f7ea,https://commons.cwrc.ca/orlando:404f3bb1-badc-4c55-a70d-cdbdc649f7ea,
orlando_406367d9-b64c-485c-ad89-eff7a42dfa46,406367d9-b64c-485c-ad89-eff7a42dfa46,orlando,2020-09-02,2020-09-02,Durham School,,Durham School,http://www.wikidata.org/entity/Q5316554,,,,,,https://commons.cwrc.ca/orlando:406367d9-b64c-485c-ad89-eff7a42dfa46,http://www.wikidata.org/entity/Q5316554,
orlando_4067cbb5-9ca9-4cbb-b3cd-b25c5869a721,4067cbb5-9ca9-4cbb-b3cd-b25c5869a721,orlando,2020-09-02,2020-09-02,Boston Woman's Fund,,Boston Woman's Fund,,,,,,,https://commons.cwrc.ca/orlando:4067cbb5-9ca9-4cbb-b3cd-b25c5869a721,https://commons.cwrc.ca/orlando:4067cbb5-9ca9-4cbb-b3cd-b25c5869a721,
orlando_406a84a9-24c1-4b59-9782-38962a4e9888,406a84a9-24c1-4b59-9782-38962a4e9888,orlando,2020-09-03,2020-09-03,Tom Stacey Ltd,,Tom Stacey Ltd,,,,,,,https://commons.cwrc.ca/orlando:406a84a9-24c1-4b59-9782-38962a4e9888,https://commons.cwrc.ca/orlando:406a84a9-24c1-4b59-9782-38962a4e9888,
orlando_40791f7e-da0a-4c1c-890d-98e1396cd14b,40791f7e-da0a-4c1c-890d-98e1396cd14b,orlando,2020-09-02,2020-09-02,"Merton College, Oxford University","Merton College, Oxford University","Merton College,, Oxford University",,http://viaf.org/viaf/169708999 | http://viaf.org/viaf/152199147,,,,,https://commons.cwrc.ca/orlando:40791f7e-da0a-4c1c-890d-98e1396cd14b,http://viaf.org/viaf/169708999,
orlando_4089c3da-57fc-4478-bcaa-39b5a8a54c82,4089c3da-57fc-4478-bcaa-39b5a8a54c82,orlando,2020-09-03,2020-09-03,Université de Paris VII,Université de Paris VII,Université de Paris VII,,http://viaf.org/viaf/128160243 | http://viaf.org/viaf/125086783,,,,,https://commons.cwrc.ca/orlando:4089c3da-57fc-4478-bcaa-39b5a8a54c82,http://viaf.org/viaf/128160243,
orlando_409818bd-1a62-4b14-b57f-1e32bbdabd1d,409818bd-1a62-4b14-b57f-1e32bbdabd1d,orlando,2020-09-02,2020-09-02,Female Chartist Association,,Female Chartist Association,,,,,,,https://commons.cwrc.ca/orlando:409818bd-1a62-4b14-b57f-1e32bbdabd1d,https://commons.cwrc.ca/orlando:409818bd-1a62-4b14-b57f-1e32bbdabd1d,
orlando_40a0888f-90fa-4e1c-b148-7a06268cb3c6,40a0888f-90fa-4e1c-b148-7a06268cb3c6,orlando,2020-09-02,2020-09-02,Froebel Society,,Froebel Society,,http://viaf.org/viaf/132865540,,,,,https://commons.cwrc.ca/orlando:40a0888f-90fa-4e1c-b148-7a06268cb3c6,http://viaf.org/viaf/132865540,
orlando_40d9fc62-0d95-4089-96a1-046a13819ac0,40d9fc62-0d95-4089-96a1-046a13819ac0,orlando,2020-09-02,2020-09-02,Guildhall School of Music and Drama,,Guildhall School of Music and Drama,,http://viaf.org/viaf/121581874,,Guildhall School of Music,,,https://commons.cwrc.ca/orlando:40d9fc62-0d95-4089-96a1-046a13819ac0,http://viaf.org/viaf/121581874,
orlando_40da0494-c100-406d-8f70-dfdf78fbb27a,40da0494-c100-406d-8f70-dfdf78fbb27a,orlando,2020-09-02,2020-09-02,Columbia University Press,,Columbia University Press,,http://viaf.org/viaf/127175063,,,,,https://commons.cwrc.ca/orlando:40da0494-c100-406d-8f70-dfdf78fbb27a,http://viaf.org/viaf/127175063,
orlando_40e1c156-336d-4bee-a9b7-3f22db8fd071,40e1c156-336d-4bee-a9b7-3f22db8fd071,orlando,2020-09-02,2020-09-02,Clinic of St Ursula,,Clinic of St Ursula,,,,,,,https://commons.cwrc.ca/orlando:40e1c156-336d-4bee-a9b7-3f22db8fd071,https://commons.cwrc.ca/orlando:40e1c156-336d-4bee-a9b7-3f22db8fd071,
orlando_40f260d6-c9d0-4fa2-ba8b-e3fa8d6ef676,40f260d6-c9d0-4fa2-ba8b-e3fa8d6ef676,orlando,2020-09-02,2020-09-02,Journeyman Press,,Journeyman Press,,http://viaf.org/viaf/313429809 | http://viaf.org/viaf/56155707106722411990,,,,,https://commons.cwrc.ca/orlando:40f260d6-c9d0-4fa2-ba8b-e3fa8d6ef676,http://viaf.org/viaf/313429809,
orlando_410314ea-1bf7-4773-be7b-0f248e9b23c3,410314ea-1bf7-4773-be7b-0f248e9b23c3,orlando,2020-09-03,2020-09-03,Women's Peace Army,,Women's Peace Army,,,,,,,https://commons.cwrc.ca/orlando:410314ea-1bf7-4773-be7b-0f248e9b23c3,https://commons.cwrc.ca/orlando:410314ea-1bf7-4773-be7b-0f248e9b23c3,
orlando_41144856-fda6-46af-8534-7ffc9d698188,41144856-fda6-46af-8534-7ffc9d698188,orlando,2020-09-02,2020-09-02,Massachusetts Society for the Prevention of Cruelty to Animals,,Massachusetts Society for the Prevention of Cruelty to Animals,,http://viaf.org/viaf/129306044,,,,,https://commons.cwrc.ca/orlando:41144856-fda6-46af-8534-7ffc9d698188,http://viaf.org/viaf/129306044,
orlando_411586c3-39b0-4148-b66b-b104bb237359,411586c3-39b0-4148-b66b-b104bb237359,orlando,2020-09-02,2020-09-02,Grant Richards,,Grant Richards,,http://viaf.org/viaf/158745426,,,,,https://commons.cwrc.ca/orlando:411586c3-39b0-4148-b66b-b104bb237359,http://viaf.org/viaf/158745426,
orlando_41191dda-96c6-4931-a169-b7480480ac6b,41191dda-96c6-4931-a169-b7480480ac6b,orlando,2020-09-03,2020-09-03,Social Hygiene Council,,Social Hygiene Council,,,,,,,https://commons.cwrc.ca/orlando:41191dda-96c6-4931-a169-b7480480ac6b,https://commons.cwrc.ca/orlando:41191dda-96c6-4931-a169-b7480480ac6b,
orlando_41220276-4b3e-4e10-a435-59e2bcf238a8,41220276-4b3e-4e10-a435-59e2bcf238a8,orlando,2020-09-02,2020-09-02,Kew Gardens,,Kew Gardens,,http://viaf.org/viaf/149452322 | http://viaf.org/viaf/134321671,,Royal Botanic Gardens,,,https://commons.cwrc.ca/orlando:41220276-4b3e-4e10-a435-59e2bcf238a8,http://viaf.org/viaf/149452322,
orlando_4124a3ed-57e6-4bbc-b4ee-01db17cb52a4,4124a3ed-57e6-4bbc-b4ee-01db17cb52a4,orlando,2020-09-02,2020-09-02,Medical Women's Federation,,Medical Women's Federation,,,,,,,https://commons.cwrc.ca/orlando:4124a3ed-57e6-4bbc-b4ee-01db17cb52a4,https://commons.cwrc.ca/orlando:4124a3ed-57e6-4bbc-b4ee-01db17cb52a4,
orlando_41262a58-cd8c-477d-b619-95a87798fa3f,41262a58-cd8c-477d-b619-95a87798fa3f,orlando,2020-09-03,2020-09-03,Post-office Savings Bank,,Post-office Savings Bank,http://www.wikidata.org/entity/Q6978242,,,,,,https://commons.cwrc.ca/orlando:41262a58-cd8c-477d-b619-95a87798fa3f,http://www.wikidata.org/entity/Q6978242,
orlando_4135e5c0-cc0f-4030-91c8-03a9b99f15f2,4135e5c0-cc0f-4030-91c8-03a9b99f15f2,orlando,2020-09-02,2020-09-02,Council of Churches,,Council of Churches,,,,,,,https://commons.cwrc.ca/orlando:4135e5c0-cc0f-4030-91c8-03a9b99f15f2,https://commons.cwrc.ca/orlando:4135e5c0-cc0f-4030-91c8-03a9b99f15f2,
orlando_41386c1c-4240-415c-ab35-b948699dc912,41386c1c-4240-415c-ab35-b948699dc912,orlando,2020-09-02,2020-09-02,"British Embassy, Baghdad","British Embassy, Baghdad","British Embassy,, Baghdad",http://www.wikidata.org/entity/Q59290215,,,,,,https://commons.cwrc.ca/orlando:41386c1c-4240-415c-ab35-b948699dc912,http://www.wikidata.org/entity/Q59290215,
orlando_4139a3df-e8dd-43e9-a1d2-c6dec3c3d8e5,4139a3df-e8dd-43e9-a1d2-c6dec3c3d8e5,orlando,2020-09-02,2020-09-02,Durham Light Infantry,,Durham Light Infantry,,,,,,,https://commons.cwrc.ca/orlando:4139a3df-e8dd-43e9-a1d2-c6dec3c3d8e5,https://commons.cwrc.ca/orlando:4139a3df-e8dd-43e9-a1d2-c6dec3c3d8e5,
orlando_4140d079-201f-4469-8c6f-8d27b1f32b6a,4140d079-201f-4469-8c6f-8d27b1f32b6a,orlando,2020-09-03,2020-09-03,Royal Drawing Society,,Royal Drawing Society,http://www.wikidata.org/entity/Q7374121,,,,,,https://commons.cwrc.ca/orlando:4140d079-201f-4469-8c6f-8d27b1f32b6a,http://www.wikidata.org/entity/Q7374121,
orlando_4142d762-b166-45b3-9ccd-c12a46d3f8a3,4142d762-b166-45b3-9ccd-c12a46d3f8a3,orlando,2020-09-03,2020-09-03,Sisterhood of St Thomas-the-Martyr,,Sisterhood of St Thomas-the-Martyr,,,,,,,https://commons.cwrc.ca/orlando:4142d762-b166-45b3-9ccd-c12a46d3f8a3,https://commons.cwrc.ca/orlando:4142d762-b166-45b3-9ccd-c12a46d3f8a3,
orlando_41453df5-1041-4bfd-bc95-07af666eea40,41453df5-1041-4bfd-bc95-07af666eea40,orlando,2020-09-02,2020-09-02,Edinburgh Social Union,,Edinburgh Social Union,,,,,,,https://commons.cwrc.ca/orlando:41453df5-1041-4bfd-bc95-07af666eea40,https://commons.cwrc.ca/orlando:41453df5-1041-4bfd-bc95-07af666eea40,
orlando_414d8163-e51c-4ddc-b02c-7e4a00b34832,414d8163-e51c-4ddc-b02c-7e4a00b34832,orlando,2020-09-03,2020-09-03,Vertigo Mystery Theatre,,Vertigo Mystery Theatre,,,,,,,https://commons.cwrc.ca/orlando:414d8163-e51c-4ddc-b02c-7e4a00b34832,https://commons.cwrc.ca/orlando:414d8163-e51c-4ddc-b02c-7e4a00b34832,
orlando_41509eb0-b175-4a51-b49b-99006ebdd9f7,41509eb0-b175-4a51-b49b-99006ebdd9f7,orlando,2020-09-02,2020-09-02,London Women's Suffrage Society,,London Women's Suffrage Society,,http://viaf.org/viaf/265663054 | http://viaf.org/viaf/147615865 | http://viaf.org/viaf/157438570,,,,,https://commons.cwrc.ca/orlando:41509eb0-b175-4a51-b49b-99006ebdd9f7,http://viaf.org/viaf/265663054,http://viaf.org/viaf/147615865
orlando_4155ff91-f61b-499b-bc5d-b9d85626b54b,4155ff91-f61b-499b-bc5d-b9d85626b54b,orlando,2020-09-02,2020-09-02,Electricity Board,,Electricity Board,,,,,,,https://commons.cwrc.ca/orlando:4155ff91-f61b-499b-bc5d-b9d85626b54b,https://commons.cwrc.ca/orlando:4155ff91-f61b-499b-bc5d-b9d85626b54b,
orlando_41569c92-c81c-4236-9c31-1f7061e80cd4,41569c92-c81c-4236-9c31-1f7061e80cd4,orlando,2020-09-02,2020-09-02,Millsaps College,,Millsaps College,,,,,,,https://commons.cwrc.ca/orlando:41569c92-c81c-4236-9c31-1f7061e80cd4,https://commons.cwrc.ca/orlando:41569c92-c81c-4236-9c31-1f7061e80cd4,
orlando_41687ca3-9717-46e5-82e6-f64ac1e96e5e,41687ca3-9717-46e5-82e6-f64ac1e96e5e,orlando,2020-09-02,2020-09-02,Haddon Press,,Haddon Press,,,,,,,https://commons.cwrc.ca/orlando:41687ca3-9717-46e5-82e6-f64ac1e96e5e,https://commons.cwrc.ca/orlando:41687ca3-9717-46e5-82e6-f64ac1e96e5e,
orlando_4177e8a3-8237-41b3-94e9-3adb080f360c,4177e8a3-8237-41b3-94e9-3adb080f360c,orlando,2020-09-03,2020-09-03,University of Wolverhampton,,University of Wolverhampton,,http://viaf.org/viaf/146745044,,Wolverhampton Polytechnic,,,https://commons.cwrc.ca/orlando:4177e8a3-8237-41b3-94e9-3adb080f360c,http://viaf.org/viaf/146745044,
